index,airport,year,departures for metric computation,arrivals for metric computation,percent on-time gate departures,percent on-time airport departures,percent on-time gate arrivals,average_gate_departure_delay,average_taxi_out_time,average taxi out delay,average airport departure delay,average airborne delay,average taxi in delay,average block delay,average gate arrival delay,index,Airport,Year,Departure Cancellations,Arrival Cancellations,Departure Diversions,Arrival Diversions,index,Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
654,RFD,2012,4856,4762,0.793,0.7807,0.7934,9.76,10.51,0.48,10.22,1.24,0.03,1.46,10.22,638,RFD,2012,1,1,0,0,3292,1165,RFD,CHICAGO/ROCKFORD INTL,Chicago Rockford Int'l Airport,Airport,AGL,WINNEBAGO,CHICAGO/ROCKFORD,IL,Federalized/Commercial,42.195361,-89.097222,Yes
653,RFD,2011,5094,5052,0.7899,0.7905,0.7838,10.78,10.67,0.1,10.63,1.46,0.02,1.74,10.49,637,RFD,2011,0,0,0,0,3292,1165,RFD,CHICAGO/ROCKFORD INTL,Chicago Rockford Int'l Airport,Airport,AGL,WINNEBAGO,CHICAGO/ROCKFORD,IL,Federalized/Commercial,42.195361,-89.097222,Yes
650,RFD,2008,8074,8011,0.6886,0.6417,0.7445,14.56,8.52,2.31,16.28,2.19,0.76,4.26,13.16,636,RFD,2008,5,2,0,5,3292,1165,RFD,CHICAGO/ROCKFORD INTL,Chicago Rockford Int'l Airport,Airport,AGL,WINNEBAGO,CHICAGO/ROCKFORD,IL,Federalized/Commercial,42.195361,-89.097222,Yes
649,RFD,2007,9005,8979,0.684,0.6338,0.7453,13.41,8.53,2.35,15.39,2.31,0.77,4.57,13.18,635,RFD,2007,4,7,2,11,3292,1165,RFD,CHICAGO/ROCKFORD INTL,Chicago Rockford Int'l Airport,Airport,AGL,WINNEBAGO,CHICAGO/ROCKFORD,IL,Federalized/Commercial,42.195361,-89.097222,Yes
648,RFD,2006,8649,8564,0.6907,0.6568,0.7287,13.58,7.96,2.32,15.1,2.16,0.85,4.08,13.46,634,RFD,2006,9,11,2,8,3292,1165,RFD,CHICAGO/ROCKFORD INTL,Chicago Rockford Int'l Airport,Airport,AGL,WINNEBAGO,CHICAGO/ROCKFORD,IL,Federalized/Commercial,42.195361,-89.097222,Yes
219,DTW,2014,192007,192080,0.8045,0.7477,0.8217,12.54,17.47,3.72,15.45,4.12,0.89,2.27,11.64,219,DTW,2014,1866,1868,211,190,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
218,DTW,2013,207053,206364,0.819,0.7171,0.824,11.94,19.89,6.08,16.78,4.23,1.32,2.61,11.85,218,DTW,2013,2279,2580,365,273,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
217,DTW,2012,208723,208264,0.8052,0.7585,0.843,12.2,17.33,3.16,14.47,3.96,0.85,1.74,9.8,217,DTW,2012,838,892,168,151,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
216,DTW,2011,216449,216041,0.792,0.7427,0.8157,12.56,17.55,3.25,14.95,4.74,0.92,2.15,11.07,216,DTW,2011,1485,1643,178,170,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
215,DTW,2010,221903,220623,0.7825,0.6769,0.788,12.93,20.03,6.09,17.98,4.72,2.89,3.48,12.77,215,DTW,2010,3149,3669,397,297,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
214,DTW,2009,211239,210518,0.8311,0.7286,0.8224,9.85,20.08,6.06,14.68,4.24,2.55,3.27,10.62,214,DTW,2009,1512,1954,424,207,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
213,DTW,2008,226840,225224,0.7995,0.7105,0.8029,11.99,19.78,5.65,16.63,4.27,2.88,3.51,12.53,213,DTW,2008,2583,2995,402,206,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
212,DTW,2007,228892,226666,0.7778,0.6483,0.7485,12.88,20.08,7.04,19.11,4.88,3.73,5,15.31,212,DTW,2007,4103,4484,355,307,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
211,DTW,2006,232361,231634,0.7755,0.6902,0.789,12.29,17.89,5.2,16.43,5.16,2.29,3.94,12.27,211,DTW,2006,1934,2067,265,163,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
210,DTW,2005,253845,252143,0.7487,0.6651,0.7947,14.04,17.9,5.39,18.32,4.72,2.36,3.28,12.24,210,DTW,2005,2513,2628,318,260,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
209,DTW,2004,252361,250939,0.8091,0.7363,0.8271,10.76,17.39,5,14.41,4.83,2.06,3.54,9.78,209,DTW,2004,2171,2315,252,190,3299,1633,DTW,DETROIT METROPOLITAN WAYNE COUNTY,Detroit Metropolitan Airport,Airport,AGL,WAYNE,DETROIT,MI,Federalized/Commercial,42.212444,-83.353389,Yes
87,BOS,2014,170013,165166,0.8067,0.7295,0.7696,11.73,18.19,5,15.68,3.23,1.62,3.23,13.8,87,BOS,2014,2316,2330,349,121,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
86,BOS,2013,167549,164108,0.7987,0.7174,0.7682,12.81,18.19,5.29,17.08,3.2,1.87,3.46,13.77,86,BOS,2013,1640,1633,275,148,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
85,BOS,2012,161639,158227,0.8204,0.7563,0.795,11.56,17.15,4.23,14.82,3.53,1.86,3,11.98,85,BOS,2012,1498,1523,215,79,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
84,BOS,2011,168358,164961,0.7878,0.7065,0.7378,13.38,18.15,5.2,17.57,4.26,2.02,4.24,16.17,84,BOS,2011,3621,3633,320,113,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
83,BOS,2010,164933,162520,0.8095,0.727,0.7612,11.7,18.39,5.47,15.99,4.32,1.49,4.24,14.6,83,BOS,2010,3071,3035,275,137,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
82,BOS,2009,162271,160775,0.8209,0.7492,0.7649,11.52,18.32,5.39,15.59,4.22,1.64,4.22,14.92,82,BOS,2009,2891,2838,284,126,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
81,BOS,2008,170491,166566,0.7897,0.7075,0.7311,14.03,18.91,5.84,18.72,4.79,1.75,4.79,17.44,81,BOS,2008,3655,3601,354,183,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
80,BOS,2007,183078,179565,0.7553,0.6567,0.7024,15.82,19.3,6.8,21.48,4.55,2.23,5.01,18.48,80,BOS,2007,4379,4257,268,192,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
79,BOS,2006,187003,182418,0.7739,0.694,0.7175,14.18,18.25,5.9,18.61,4.43,1.82,5.14,17.55,79,BOS,2006,3359,3302,377,142,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
78,BOS,2005,190420,185755,0.7728,0.6902,0.7267,14,18.04,5.91,18.53,4.48,2.25,5.19,16.65,78,BOS,2005,4199,4155,266,185,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
77,BOS,2004,188413,184869,0.8095,0.7234,0.7755,11.35,18.2,6.25,16.15,3.96,1.91,4.45,12.95,77,BOS,2004,3332,3343,269,127,3335,1531,BOS,GENERAL EDWARD LAWRENCE LOGAN INTL,Logan Int'l Airport,Airport,ANE,SUFFOLK,BOSTON,MA,Public Use,42.362972,-71.006417,Yes
450,MHT,2014,18635,18571,0.6649,0.637,0.701,20.87,11.18,2.03,22.62,1.38,0.48,1.99,16.6,439,MHT,2014,193,185,32,7,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
449,MHT,2013,20830,20713,0.684,0.6301,0.7013,18.83,12.53,3.55,21.88,1.34,0.74,2.15,16.31,438,MHT,2013,183,188,32,8,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
448,MHT,2012,21608,21521,0.6989,0.6704,0.7522,18.47,11.22,2.17,20.06,1.4,0.7,1.64,13.98,437,MHT,2012,121,118,26,6,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
447,MHT,2011,24368,24377,0.7113,0.6867,0.7609,18.14,11.14,2.03,19.56,1.66,0.54,1.86,13.91,436,MHT,2011,302,289,29,10,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
446,MHT,2010,25289,25343,0.7355,0.7042,0.7433,16.39,11.44,2.33,17.94,2.03,0.6,2.35,13.96,435,MHT,2010,235,233,42,17,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
445,MHT,2009,26259,26296,0.7413,0.7193,0.7618,16.6,11.58,2.03,18.03,2.16,0.67,2.49,13.31,434,MHT,2009,170,158,27,17,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
444,MHT,2008,30669,30628,0.7387,0.7047,0.7305,17.21,12.53,2.75,19.37,2.4,0.74,2.97,15.34,433,MHT,2008,298,295,63,24,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
443,MHT,2007,33516,33343,0.7169,0.677,0.6758,19.39,12.94,3.32,21.9,3,0.88,3.48,18.28,432,MHT,2007,444,426,67,14,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
442,MHT,2006,33142,33296,0.7221,0.6897,0.6964,18.22,12.48,2.97,20.37,2.62,0.85,3.21,16.93,431,MHT,2006,263,252,76,27,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
441,MHT,2005,37653,37773,0.7626,0.7278,0.731,15.17,12.53,3.26,17.5,2.53,0.93,2.99,14.73,430,MHT,2005,534,480,50,55,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
440,MHT,2004,10165,10188,0.7684,0.7253,0.7474,13.75,13.4,3.81,16.44,2.4,0.66,2.81,13.24,429,MHT,2004,340,314,61,49,3539,2308,MHT,MANCHESTER,Manchester-Boston Regional Airport,Airport,ANE,HILLSBOROUGH,MANCHESTER,NH,Federalized/Commercial,42.932806,-71.43575,Yes
98,BUF,2014,34314,34112,0.7584,0.7237,0.7376,15.53,12.17,2.42,17.26,2.33,0.7,2.5,15.96,98,BUF,2014,612,562,46,27,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
97,BUF,2013,38706,38393,0.7736,0.7248,0.7437,14.56,12.71,3.22,16.95,2.33,1.15,2.76,15.31,97,BUF,2013,422,356,27,21,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
96,BUF,2012,38909,38714,0.7857,0.7638,0.7744,13.48,11.54,1.88,14.63,2.37,0.9,2.28,13.34,96,BUF,2012,330,298,35,36,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
95,BUF,2011,39067,38890,0.7663,0.7338,0.7574,15.14,12.08,2.38,16.74,2.66,0.78,2.76,14.96,95,BUF,2011,387,362,45,27,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
94,BUF,2010,39546,39398,0.7826,0.7362,0.7534,13.93,12.95,3.1,16.25,3.08,1.03,2.83,14.56,94,BUF,2010,483,421,46,33,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
93,BUF,2009,40467,40256,0.7901,0.7502,0.761,13.9,12.88,3.02,16.17,3.33,1,3.07,13.92,93,BUF,2009,344,301,38,45,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
92,BUF,2008,43245,42984,0.7606,0.7239,0.7287,16.06,12.88,3.02,18.18,3.56,0.93,3.82,16.65,92,BUF,2008,611,539,60,37,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
91,BUF,2007,44568,44509,0.729,0.6837,0.6785,17.39,13.03,3.25,20.01,3.41,0.83,4.07,19.13,91,BUF,2007,689,622,54,46,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
90,BUF,2006,45322,45345,0.7477,0.712,0.7095,15.26,12.62,3.17,17.51,2.46,1.16,3.59,16.63,90,BUF,2006,559,489,87,37,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
89,BUF,2005,46558,46582,0.7535,0.716,0.7104,14.94,12.46,3.32,17.14,2.08,1.21,3.14,16.67,89,BUF,2005,456,416,41,35,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
88,BUF,2004,12215,12188,0.7764,0.7403,0.7173,12.94,12.41,3.16,15,2.29,0.85,2.85,15.89,88,BUF,2004,514,435,40,46,3542,2431,BUF,BUFFALO NIAGARA INTL,Buffalo Niagara Int'l Airport,Airport,AEA,ERIE,BUFFALO,NY,Federalized/Commercial,42.940417,-78.730583,Yes
472,MKE,2014,47897,47869,0.7361,0.6938,0.7126,17.13,12.79,3.02,19.41,3.16,1.17,3.57,16.65,461,MKE,2014,952,860,72,59,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
471,MKE,2013,50040,50304,0.7491,0.7026,0.7387,15.46,12.86,3.24,17.98,2.76,1.32,3.17,14.8,460,MKE,2013,546,484,71,63,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
470,MKE,2012,56232,56653,0.7984,0.7681,0.7932,12.32,12.1,2.36,14.02,2.74,1.07,2.59,11.51,459,MKE,2012,419,372,65,96,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
469,MKE,2011,76548,76746,0.7831,0.7428,0.7791,13.37,12.75,2.8,15.63,4.01,0.93,3.39,12.86,458,MKE,2011,770,758,104,72,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
468,MKE,2010,85455,85584,0.7871,0.7547,0.7901,12.58,12.59,2.44,14.32,4.39,1.01,3.37,11.85,457,MKE,2010,708,683,98,134,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
467,MKE,2009,74866,74974,0.7979,0.7646,0.7996,12.27,13.3,2.71,14.26,3.56,0.84,3.13,11.34,456,MKE,2009,658,670,94,92,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
466,MKE,2008,80819,80349,0.7409,0.7014,0.724,16.13,14.25,3.31,18.64,3.27,0.97,4.28,16.45,455,MKE,2008,1200,1162,96,137,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
465,MKE,2007,86640,86703,0.7183,0.6728,0.6779,16.08,13.78,2.99,18.64,1.98,0.96,4.75,17.83,454,MKE,2007,808,790,83,80,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
464,MKE,2006,87040,86797,0.7625,0.7353,0.7278,13.46,13.1,2.3,15.02,1.75,0.92,3.78,14.85,453,MKE,2006,477,446,68,41,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
463,MKE,2005,94493,94132,0.7396,0.6994,0.7319,14.01,13.12,3.24,16.05,2.01,0.91,3.2,14.36,452,MKE,2005,416,371,57,22,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
462,MKE,2004,23109,23138,0.7742,0.753,0.7335,11.78,12.47,2.42,12.79,2.6,0.52,3.43,13.62,451,MKE,2004,406,369,46,22,3544,3575,MKE,GENERAL MITCHELL INTL,Gen Mitchell Int'l Airport,Airport,AGL,MILWAUKEE,MILWAUKEE,WI,Federalized/Commercial,42.946931,-87.897068,Yes
483,MSP,2014,197864,198012,0.7892,0.7255,0.8037,12.33,16.36,3.74,15.46,3.7,0.9,2.95,12.25,472,MSP,2014,1356,1423,281,172,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
482,MSP,2013,206304,206694,0.8312,0.7433,0.8226,10.24,17.8,5.62,14.69,3.69,1.15,2.9,11.23,471,MSP,2013,1620,1875,295,187,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
481,MSP,2012,203576,203737,0.8493,0.8022,0.855,8.95,16.09,3.46,11.47,3.61,1.18,2.16,8.77,470,MSP,2012,751,868,197,169,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
480,MSP,2011,207583,207577,0.8267,0.7688,0.8255,10.31,16.51,3.72,13.26,4.1,1.45,2.61,10.67,469,MSP,2011,1472,1614,214,157,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
479,MSP,2010,208609,207351,0.8012,0.7309,0.7997,11.44,17.27,4.3,14.97,4.06,2.37,3.23,11.85,468,MSP,2010,2171,2467,299,257,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
478,MSP,2009,207765,207199,0.8252,0.7454,0.8063,9.81,17.59,4.7,13.71,4.29,2.24,3.73,11.8,467,MSP,2009,1450,1694,316,235,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
477,MSP,2008,213811,212956,0.8013,0.7249,0.7952,11.11,17.93,4.83,14.97,4.36,2.02,3.96,12.48,466,MSP,2008,1729,1988,321,318,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
476,MSP,2007,214837,213716,0.7719,0.6415,0.7327,13,19.31,7.27,19.32,4.42,3.49,5.49,16.2,465,MSP,2007,3536,3792,344,466,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
475,MSP,2006,222831,223060,0.8,0.7204,0.8074,10.9,16.83,5.12,14.83,3.66,2.16,3.36,11.05,464,MSP,2006,1238,1380,286,277,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
474,MSP,2005,250633,249613,0.7559,0.6256,0.7905,13.01,18.31,7.27,18.97,5.03,1.97,3.64,11.89,463,MSP,2005,1785,1935,329,358,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
473,MSP,2004,254994,253293,0.8041,0.6918,0.8128,10.25,17.44,6.67,15.33,5.34,1.4,3.99,10.28,462,MSP,2004,1912,1972,307,304,4058,1791,MSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN,Minneapolis/St Paul Int'l Airport,Airport,AGL,HENNEPIN,MINNEAPOLIS,MN,Federalized/Commercial,44.881972,-93.221778,Yes
582,PDX,2014,94828,94702,0.8275,0.8082,0.8137,9.47,11.29,1.92,10.65,1.98,0.75,3.31,10.13,567,PDX,2014,404,404,123,54,4213,2775,PDX,PORTLAND INTL,Portland Int'l Airport,Airport,ANM,MULTNOMAH,PORTLAND,OR,Federalized/Commercial,45.588709,-122.596869,Yes
581,PDX,2013,92554,91943,0.8373,0.8163,0.8293,9.07,11.54,2.07,10.38,2.01,0.8,2.74,9.26,566,PDX,2013,322,330,125,72,4213,2775,PDX,PORTLAND INTL,Portland Int'l Airport,Airport,ANM,MULTNOMAH,PORTLAND,OR,Federalized/Commercial,45.588709,-122.596869,Yes
580,PDX,2012,92223,92392,0.8578,0.8421,0.848,7.97,10.81,1.62,8.98,2.09,0.62,2.16,8.3,565,PDX,2012,289,294,107,54,4213,2775,PDX,PORTLAND INTL,Portland Int'l Airport,Airport,ANM,MULTNOMAH,PORTLAND,OR,Federalized/Commercial,45.588709,-122.596869,Yes
579,PDX,2011,92795,93153,0.8448,0.8187,0.8255,8.41,11.48,2.3,10.02,2.25,0.8,2.53,9.2,564,PDX,2011,269,282,82,60,4213,2775,PDX,PORTLAND INTL,Portland Int'l Airport,Airport,ANM,MULTNOMAH,PORTLAND,OR,Federalized/Commercial,45.588709,-122.596869,Yes
578,PDX,2010,97133,96705,0.8393,0.8244,0.8396,8.77,11.01,1.69,9.74,2.12,0.7,2.08,8.46,563,PDX,2010,282,311,128,57,4213,2775,PDX,PORTLAND INTL,Portland Int'l Airport,Airport,ANM,MULTNOMAH,PORTLAND,OR,Federalized/Commercial,45.588709,-122.596869,Yes
577,PDX,2009,96802,96828,0.8499,0.826,0.8439,8.14,11.54,2.39,9.68,2.19,0.85,2.33,8.16,562,PDX,2009,253,260,99,76,4213,2775,PDX,PORTLAND INTL,Portland Int'l Airport,Airport,ANM,MULTNOMAH,PORTLAND,OR,Federalized/Commercial,45.588709,-122.596869,Yes
576,PDX,2008,107888,108006,0.8231,0.8037,0.8075,9.99,11.17,2.04,11.2,2.32,0.79,2.98,10.38,561,PDX,2008,652,656,116,84,4213,2775,PDX,PORTLAND INTL,Portland Int'l Airport,Airport,ANM,MULTNOMAH,PORTLAND,OR,Federalized/Commercial,45.588709,-122.596869,Yes
